"Definitive ranking of Star Wars movies:
1. A New Hope
2. Attack of the Clones
3. Return of the Jedi
4. Revenge of the Sith
5. Rogue One
6. Solo
7. The Clone Wars
8. The Empire Strikes Back
9. The Force Awakens
10. The Last Jedi
11. The Phantom Menace
12. The Rise of Skywalker",2020-01-01 13:26:17,"Leeds, UK"
"In Honour of #Reyloisdead day. I present to you my top 5 Star Wars movies in order.

1. John Boyega
2. The last Jedi
3. Revenge of the Sith
4. Rise of the Sky Walker
5. Attack of the Clones.

That is all Star Wars Rebels https://t.co/OBBl1CIluC",2020-01-01 13:07:53,"London, England"
"Definitive list of Star Wars movies from best to worst. Come @ me. #StarWars

Empire Strikes Back
Rogue One
A New Hope
The Last Jedi
Return Of The Jedi
The Force Awakens
Rise Of Skywalker
Revenge Of The Sith
The Phantom Menace
Solo
Attack Of The Clones",2020-01-01 13:05:43,"Northampton, England"
"Fight me:
Empire Strikes Back
The Last Jedi
A New Hope
The Force Awakens
Rogue One
Return of the Jedi
Rise of Skywalker
Attack of the Clones
Phantom Menace
Revenge of the Sith
Solo",2020-01-01 12:51:37,England
"@getFANDOM 1. Empire Strikes Back
2. New Hope
3. The Last Jedi
4. Return of the Jedi
5. Force Awakens
6. Revenge of the Sith
7. Attack of the Clones
8. The Rise of Skywalker 
9. Phantom Menace",2020-01-01 12:44:44,"Nashville, TN"
"The Empire Strikes Back
Star Wars
The Last Jedi
Return of The Jedi
The Force Awakens
Rise Of Skywalker
Revenge Of The Sith
Rouge One
Attack of The Clones
The Phantom Menace

(going to watch Solo soon, I swear... I have heard good things recently...) https://t.co/qydZFKjzbh",2020-01-01 10:43:43,everywhere
"apparently we're ranking Star Wars?

1 Star Wars
2 Return of the Jedi
3 Clone Wars
4 Empire
5 Force Awaken
6 Rise of Skywalker 
7 Rebels
8 Solo
9 rogue
10 Phantom Menace
11 Attack of the clones
12 Revenge of the Sith
13 Resistance
14 Ewoks
15 Holiday Special
16 Last Jedi

fite me",2020-01-01 09:59:52,melbourne
"1 Empire Strikes Back
2 Return of the Jedi
3 Revenge of the Sith
4 Star Wars 
5 Force Awakens
6 Rise of Skywalker
7 Rogue One
8 Phantom Menace
9 The Last Jedi
10 Attack of the Clones
11 Solo https://t.co/Ra0lr0eB9J",2020-01-01 09:49:16,
"My Star Wars ranking 

The Empire Strikes Back
A New Hope
Return of the Jedi
The Last Jedi
Rogue One: Star Wars Story
The Force Awakens
Solo: Star Wars Story
Phantom Menace
Rise of Skywalker
Revenge of the Sith
Attack of the Clones https://t.co/T3pOarYEqL",2020-01-01 08:53:37,god why do i smell so bad
"@YeaaahKevin Star Wars:

A new hope 
Revenge of the sith
Empire strikes back 
Return of the Jedi 
The force awakens 
Rogue one 
The phantom menance 
Attack of the clones 
The last Jedi (I cant get myself to rewatch this, need time to love it) 

*Haven’t seen Rise of Skywalker yet",2020-01-01 08:44:20,
"My favorite Star Wars films ranking from 1-9 
1. Return of the Jedi 
2. Revenge of the Sith 
3. The rise of skywalker 
4. The empire strikes back 
5. A new hope 
6. Rogue one 
7. The force awakens 
8. The phantom menace 
9. The attack of the clones",2020-01-01 08:42:01,Australia
@getFANDOM attack of the clones or revenge of the sith,2020-01-01 08:39:30,can’t ever decide on a layout
"@benshapiro Tbh I agree with you on many things but this isn't one of them;
my list:
1.Revenge of the Sith 
2. Empire 
3. Return of the Jedi
4. New hope 
5. Attack of clones
6. Phantom menace
Nothing can touch the main six, come on
7. Rogue One
8. Solo
9. Force Awakens
10. TROS
11. Last Jedi",2020-01-01 08:03:38,"Owo, Nigeria"
"Right uh... Star Wars rankings

#1. The Empire Strikes Back
#2. A New Hope
#3. Revenge of the Sith
#4. The Force Awakens
#5. Return of the Jedi
#6. Attack of the Clones
#7. The Phantom Menace
#8. The Last Jedi
#9. The Rise of Skywalker https://t.co/oRZNMr5XbJ",2020-01-01 07:59:45,Salad Plain Zone
"So yeah here's my fuckin official tier list

Empire Strikes Back &gt; New Hope &gt; Return of the Jedi &gt; Force Awakens &gt; Last Jedi &gt; Phantom Menace &gt; Revenge of the Sith &gt; Rise of the Skywalker &gt; Attack of the Clones",2020-01-01 07:55:10,
"@iJevin Here's order I watch in (1/2)
1. Phantom Menace
2. Attack of The Clones 
3. Entirety of Star Wars: The Clone Wars
4. Revenge of the Sith
5. Solo
6. Entirety of Star Wars: Rebels
7. Rogue One",2020-01-01 07:53:17,"Bremerton, WA"
"My final #StarWars film rankings:

1) Revenge of the Sith
2) The Empire Strikes Back
3) Rogue One
4) The Phantom Menace
5) Solo
6) Return of the Jedi
7) The Force Awakens
8) The Rise of Skywalker
9) A New Hope
10) Attack of the Clones
11) The Last Jedi https://t.co/01Ovc1VU9I",2020-01-01 07:50:40,Australia
"@maattthhhh Revenge of the Sith is great. I have a soft spot for The Phantom Menace because it was the first SW film I ever saw (I was 12) and got me into the OT, but it's objectively... pretty terrible. And I try to forget Attack of the Clones exists, honestly.",2020-01-01 07:31:49,Australia
"@getFANDOM 1. Return of the Jedi
2. A New Hope
3. The Empire Strikes Back
4. Rogue One
5. The Force Awakens
6. Revenge of the Sith
7. The Phantom Menace
8/9. Attack of the Clones / The Last Jedi

Haven't seen Solo or The Rise of Skywalker, don't... particularly want to. Oh well. OT forever!",2020-01-01 07:22:58,Australia
"@NateFranx @_T_Skywalker @Mg_Bzd @deemckennapdx @WeloveSWprequel @grievdemption @bullagit During highschool I tortured myself by reading the prequels.

I honestly couldn’t get through attack of the clones, but book phantom menace and revenge of the Sith weren’t that bad",2020-01-01 07:20:32,
"1. Revenge of the Sith
2. Return of the Jedi
3. Rogue One
4. Attack of the Clones
5. Empire Strikes Back
6. Phantom Menace
7. A New Hope
8. Last Jedi
9. Solo
10. Rise of Skywalker
11. Force Awakens

Ranked by best spaceships going nyeow pew pew scenes",2020-01-01 07:19:00,"Melbourne, Victoria"
"empire
a new hope
revenge of the sith
genndy tartakovsky clone wars 
return of the jedi
rogue one
force awakens
attack of the clones
rise of skywalker
solo
last jedi
phantom menace",2020-01-01 07:13:37,blockbuster video bargain bin
"11. Attack of the clones
10. Rise of the skywalker
 9.  The phantom menace 
 8.  The last jedi
 7.  Solo a star wars story
 6.  Rougue one
 5.  The force awakens 
 4.  Return of the jedi
 3.  A new hope
 2. The Empire strikes back
 1. Revenge of the sith. 
#RiseofSkywalker",2020-01-01 07:03:46,
"@zGillatron 2017 - I - The Phantom Menace
2018 - II - Attack of the Clones
2019 - III - Revenge of the Sith
2020 - IV - A New Hope
2021 - V - The Empire Strikes Back
2022 - VI - Return of the Jedi",2020-01-01 06:51:52,アメリカ
"Now that the sequel trilogy finished i shall rank all the Star Wars movies from worst to best
11. The Phantom Menace 
10. Attack of the Clones
9. The Rise of Skywalker
8. Revenge of the Sith
7. Solo
6. The Last Jedi
5. Return of the Jedi
4. Rogue One
3. The Force Awakens",2020-01-01 06:37:54,
"1. The Last Jedi
2. Empire Strikes Back
3. A New Hope
4. Revenge of the Sith
5. The Force Awakens
6. The Rise of Skywalker
7. Return of the Jedi
8. The Phantom Menace
9. Attack of the Clones https://t.co/eV46FPKHSe",2020-01-01 06:25:37,"Placerville, CA"
"Saw #TheRiseOfSkwalker tonight and here is the list. 
    1. Last Jedi  
    2. Empire Strikes Back 
    3. A New Hope
    4. Return of the Jedi 
    5. Force Awakens 
    6. Rise of Skywalker
    7. Revenge of the Sith 
    8. Phantom Menace 
    9. Attack of the Clones",2020-01-01 06:25:10,
"My Star Wars Ranking

1. The Force Awakens
2. The Last Jedi
3. The Empire Strikes Back
4. Return of the Jedi
5. The Rise of Skywalker 
6. Revenge of the Sith
7. A New Hope
8. The Phantom Menace
9. Attack of the Clones",2020-01-01 06:20:25,"Mississippi, USA"
"@Shri3YT @disneyplus If you'd like, you can also watch the Star Wars: The Clone Wars cartoon which takes place in between Attack of The Clones and Revenge of The Sith. It does a good job explaining things that happen in the prequals and fleshing out alot of the characters.",2020-01-01 05:24:52,Wano Country
"My current ranking of Star Wars Movies from fave to least fave (only listing ones I have seen)

Empire Strikes Back
Rogue One
A New Hope
The Last Jedi
The Force Awakens
The Return Of The Jedi
Attack Of The Clones
Phantom Menace
Revenge Of The Sith",2020-01-01 05:23:22,"Birmingham, AL"
"1. Return of the Jedi
2. Revenge of the Sith
3. The Rise of Skywalker
4. Empire Strikes Back
5. The Force Awakens
6. A New Hope
7. The Phantom Menace
8. Attack of the Clones
9. Last Jedi",2020-01-01 05:00:41,The Depths of your Cognition
"My #StarWars ranking:

1.Revenge of the Sith 
2.The Force Awakens
3.Rise of Skywalker 
4.Return of the Jedi
5.Empire Strikes Back 
6.The Last Jedi
7. Rogue One
8. A New Hope
9.Attack of the Clones
10.Solo
11. The Phantom Menace",2020-01-01 04:58:34,"Rome, GA"
"Updated...

A New Hope
Rogue One
Empire
Revenge of the Sith
Return of the Jedi
Force Awakens
Rise of Skywalker
Solo
Last Jedi
Phantom Menace
Attack of the Clones

I feel like I need to see Rise of Skywalker again to really be sure. It’s probably tied with FA.

#StarWars https://t.co/N4j2RP7Zf2",2020-01-01 04:50:29,"PTC, GA"
"@WeaponizedRage No. This IS the list:

Empire Strikes Back
Star Wars
Return of the Jedi
Rogue One
The Mandalorian
Revenge of the Sith
Phantom Menace
Attack of the Clones
The Clone Wars
An Ewok Christmas
Force Awakens
The Last Jedi
Solo
Rise of Skywalker",2020-01-01 04:43:05,
"1. Empire 
2. New Hope
3. Return of the Jedi
4. Force Awakens 
5. Revenge of the Sith
6. The Rise of Skywalker
7. The Last Jedi
8. Phantom Menace 
(Holiday TV Special)
9. Attack of the Clones 

#StarWars",2020-01-01 04:39:46,
"It felt a lot like a better executed Revenge of the Sith or Attack of the Clones. 90% action, 10% recycled ideas, but at least the action was acceptably well done. To be fair, though, both of those prequels probably had a bit more originality.",2020-01-01 04:27:18,PA
"@StarWarsAbsolut Anakin wasn't meant to be a monstrous villain. It was the tragic downfall of a hero. His downfall was  a result of the Jedi's failure. He was written perfectly in Revenge of the Sith and even in some of Attack of the Clones, despite the bad dialogue between him and Padme.",2020-01-01 04:27:14,
"After finishing my Star Wars movie rewatch, here’s my ranking

1. Rogue One
2. The Last Jedi
3. The Empire Strikes Back
4. A New Hope
5. The Force Awakens
6. The Rise of Skywalker
7. Revenge of the Sith
8. Return of the Jedi
9. Solo
10. The Phantom Menace
11. Attack of the Clones",2020-01-01 04:24:11,United States
@ChrisFerera @MarioPalencia62 @UpToTASK It was canon at one time. It bridges Attack of the Clones and Revenge of the Sith.  It was awesome.,2020-01-01 04:19:34,East Coast
"1. Return of the Jedi 
2. The Empire Strikes Back 
3. Revenge of the Sith 
4. A New Hope 
5. Phantom Menace 
6. Attack of the Clones

Not to discredit AOTC, I think it’s a great film, but its no doubt the lowest of the 6 movies.",2020-01-01 04:11:51,"Midland, Ontario, Canada "
"The Phantom Menace &amp; Attack of the Clones went by so fast! Now starting ""Revenge of the Sith"" which will ring in the new year in a couple hours. ROTS is my favorite prequel movie ❤ #StarWars https://t.co/EAUAGcyEbS",2020-01-01 04:07:14,
"So my list

1. The Empire Strikes Back 
2. Rogue One
3. A New Hope
4. Revenge of the Sith
5. Return of the Jedi
6. The Last Jedi
7. The Phantom Menace
8. The Force Awakens
9. The Rise of Skywalker
10. Solo
11. Attack of the Clones",2020-01-01 04:00:03,
"The actual comprehensive Star Wars movie rankings:

Empire Strikes Back/Return of the Jedi
A New Hope
Revenge of the Sith 
Rogue One
The Force Awakens
Attack of the Clones
The Phantom Menace
Rise of Skywalker
The Last Jedi",2020-01-01 03:59:32,"Morgantown, WV"
"Alright, gave it a few hours to sit.  Let's me rank my favorite Star Wars movies.

Empire Strikes Back
A New Hope
Return of the Jedi
Rogue One
The Rise of Skywalker
The Last Jedi
The Force Awakens
Revenge of the Sith
The Clone Wars
Solo
The Phantom Menace
Attack of the Clones",2020-01-01 03:45:10,"Parts Unknown, Michigan"
"My list of Star Wars movies ranked cause why not:

1. Empire Strikes Back

2. Revenge of the Sith

3. A New Hope

4. The Last Jedi

5. Return of the Jedi 

6. Rogue One 

7. The Phantom Menace 

8. The Force Awakens 

9. Solo

10. Rise of Skywalker

11. Attack of the Clones",2020-01-01 03:34:30,
"@themohill @josh_hammer @benshapiro Good list!  

The Empire strikes back 
A New hope 
Return of the Jedi 
The force awakens 
Revenge of the sith
phantom menace
The rise of skywalker
The last Jedi 
Attack of the clones",2020-01-01 03:26:38,"Alabama, USA"
"Definitive Star Wars Ranking:
1. Star Wars (a.k.a. Ep IV/ANH)
2. Empire Strikes Back
3. Return of the Jedi
4. Rogue One
5. Rise of Skywalker
6. Revenge of the Sith
7. Solo
8. The Force Awakens
9. Attack of the Clones
10. Phantom Menace
11. The Last Jedi",2020-01-01 03:17:09,"NC, USA"
"@ListenToDK @themandalorian Ya, known those are the numbers of the episodes/movies you need to watch too. The Phantom Menace, Attack of the Clones, Revenge of the Sith, A New Hope, The Empire Strikes Back, The Return of the Jedi to have some insight on The Mandalorian.",2020-01-01 03:14:31,Driver's Seat
"#StarWars ranking

1. Empire Strikes Back
2. A New Hope
3. Return of the Jedi
4. Revenge of the Sith
5. The Force Awakens
6. Rogue One
7. The Phantom Menace
8. Rise of Skywalker
9. Solo
10. Attack of the Clones

And The Last Jedi never existed. #HappyNewYear!",2020-01-01 03:09:32,Right behind you
"So now I've seen them all, here's my #StarWars movie ranking in order of enjoyment:

1. Empire Strikes Back
2. A New Hope
3. Rogue One
4. Rise of Skywalker
5. Return of the Jedi
6. Force Awakens
7. Revenge of the Sith
8. Attack of the Clones
9. The Phantom Menace
10. Last Jedi",2020-01-01 02:56:42,Milky Way
"1. Rogue One 
2. Empire strikes back 
3. Clone wars 
4. The Mandalorian
5. Rebels
6. Phantom menace
7. Force Awakens 
8. Revenge of the sith
9. Return of the Jedi
10. A new hope 
11. Attack of the clones
12. Solo
13. Rise of skywalker
14. The last Jedi 
#StarWars",2020-01-01 02:56:12,Where the streets have no name
"@Movieunleashers Movies i saw in 2019
The rise of Skywalker
The Last Jedi
The forces awakens
Return of the jedi
The empire strikes back
A new hope
Rouge one
SOLO
Revenge of the sith
Attack of the clones
The phantom Menace.",2020-01-01 02:49:53,
All of star wars is bad but attack of the clones and revenge of the sith. What a fascinating idea.,2020-01-01 02:47:52,
dee really actually really likes the prequels including a fourth of phantom menace and about half of attack of the clones and all of revenge of the Sith,2020-01-01 02:43:44,"Beaverton, OR"
"@benshapiro My Ranking of the #Starwars movies:

1. The Empire Strikes Back
2. Return of the Jedi
3. A New Hope
4. The Force Awakens
5. The Rise of Skywalker 
6. Revenge of the Sith
7. Solo
8. The Last Jedi
9. Rogue One
10. The Phantom Menace
11. Attack of the Clones",2020-01-01 02:23:44,"Anoka, MN"
@ZachG932 It looks significantly better than the other two. It was the only one done on film and it really shows. Attack of the Clones was an early digital movie and looks dated. Revenge of the Sith just had more story to work with that people had waited years to see. ...,2020-01-01 02:19:12,
1.Revenge of the Sith 2.Empire strikes back 3. Return of the Jedi  4. A new hope 5. Phantom Menace 6.Rise of Skywalker 7.The Force Awakens 8.Last Jedi 9.Attack of the clones,2020-01-01 02:09:09,My wife’s boyfriend’s house
"#StarWars Films Ranked*

1. The Empire Strikes Back
2. The Revenge of the Sith
3. The Rise of Skywalker 
4. Attack of the Clones
5. The Phantom Menace
=6. Return of the Jedi
=6. The Force Awakens
8. The Last Jedi
=9. A New Hope
=9. Rogue One
11. Solo

.

.

.

*By size of title",2020-01-01 02:06:44,UK
@DougDCBTito4lif The opening sequence aboard the Droid ship along with the pod race scene &amp; the final battle bump it ahead of attack of the Clones for me but revenge of the Sith is still my favourite of the prequels.,2020-01-01 02:03:46,Victoria bc
"Skywalker Saga Film Ranking, after a complete rewatch:

1. A New Hope
2. Empire Strikes Back
3. The Last Jedi
4. Revenge of the Sith
5. Return of the Jedi
6. Force Awakens
7. Rise of Skywalker
8. The Phantom Menace
9. Attack of the Clones

Ranking of JJ's Creatures:

1. Babu Frik",2020-01-01 01:58:44,"Washington, DC"
"@pjscow I think it’s better than attack of the clones, revenge of the sith, solo, and... maybe last jedi tbh",2020-01-01 01:50:17,"Brooklyn, NY"
"They are all great movies but here’s my personal rating:
1. Rise of Skywalker 
2. Revenge of the Sith
3. The Force Awakens 
4. Return of the Jedi 
5. A New Hope 
6. Attack of the Clones
7. Empire Strikes Back
8. The Last Jedi
9. The Phantom Menace",2020-01-01 01:30:52,
"1. Empire Strikes Back
2. New Hope
3. Force Awakens
4. Return of Jedi
5. Rogue One
6. Phantom Menace
7. Solo
8. Rise of Skywalker
9. Revenge of Sith
10. Last Jedi
11. Attack of the Clones",2020-01-01 01:19:48,"Venice, FL"
"Might be a hot take but if I had to rank all the star movies including the spin offs I would say it’s Empire Strikes Back, A New Hope, Last Jedi, Rise of Skywalker, Return of the Jedi, Rouge One, Solo, Revenge of the Sith, Force Awakens, Attack of the Clones, then Phantom Menace",2020-01-01 01:18:36,"Boston, MA"
"The Phantom Menace, Attack of the Clones or Revenge of the Sith? https://t.co/NWVooV08Qw",2020-01-01 01:10:33,ww • dc • star wars 
"The definitive ranking of all 11 Star Wars movies:

1. The Empire Strikes Back
2. A New Hope
3. Return of the Jedi
4. Rogue One
5. Revenge of the Sith
6. Solo
7. The Phantom Menace 
8. Attack of the Clones https://t.co/JPHQiZCbh6",2020-01-01 01:04:41,"Oklahoma City, OK"
"Now that I've seen #RiseofSkywalker , I'm ranking the #StarWars films as:

A New Hope
Rogue One
Empire Strikes Back
Return of the Jedi
The Force Awakens
Rise of Skywalker
Solo
The Last Jedi
Revenge of the Sith
Phantom Menace
Attack of the Clones",2020-01-01 01:03:22,Nauru
"In case anyone was wondering the rest
6. The Force Awakens 
7. The mandalorian 
8. The Rise of Skywalker
9. The clone wars (show)
10. Revenge of the Sith
11. The Phantom Menace
12. The last Jedi 
13. Solo
14. Attack of the Clones",2020-01-01 00:49:44,Occupied Tongva Land
"My favorite Star Wars movies in order. Return of the Jedi, Revenge of the Sith and Attack Of The Clones are tied,Empire Strikes back, Rise of Skywalker, A New Hope, the Last Jedi and the force awakens are tied, and lastly Rogue One and Solo are also tied. https://t.co/WfOAVpyBVl",2020-01-01 00:48:50,New York state.
"1. Empire Strikes Back
2. A New Hope
3. Return of the Jedi
4. Revenge of the Sith 
5. The Rise of Skywalker
6. The Phantom Menace
7. The Force Awakens
8. Attack of the Clones
9. The Last Jedi
And that’s on Baby Yoda",2020-01-01 00:32:45,"Winston-Salem, NC"
"@SenseiUcu Empire Strikes Back
A New Hope
Revenge of the Sith
Return of the Jedi
Solo
Phantom Menace
Rogue One
The Force Awakens
Attack of the Clones
Rise of Skywalker
The Last Jedi",2020-01-01 00:31:48,Straya
"Star Wars in order of most to least favorite:
1. Revenge of the Sith
2. Empire Strikes Back
3. Rise of Skywalker
4. New Hope
5. Return of the Jedi
6. Force Awakens
7. Phantom Menace
8. Attack of the Clones
9. The Last Jedi",2020-01-01 00:28:10,
The best Star Wars films in my opinion: 1. Star Wars (1977 version)  2. The Empire Strikes Back 3. Revenge of the Sith 4. Return of the Jedi 5. Attack of the Clones 6. Rise of Skywalker. 7. Solo. These are my views.,2020-01-01 00:26:41,
"@getFANDOM 1 - last jedi
2 - empire
3 - new hope
4 - rogue one 
5 - return of the Jedi
6 - force awakens
7 - solo
8 - revenge of the sith
9 - phantom menace
10 - rise of Skywalker
11 - attack of the clones",2020-01-01 00:25:36,
"@tempestchasing @dopplershift I think most would agree that The Phantom Menace, Attack of the Clones and Revenge of the Sith were trash.",2020-01-01 00:24:19,"Norman, OK"
"Y'all are about to be mad mad so heres my list:

1. Empire Strikes Back
2. The Force Awakens
3. Revenge of the Sith
4. Rogue One
5. A New Hope
6. The Last Jedi
7. Attack of the Clones
8. Return of the Jedi
9. Solo
10. The Rise of Skywalker
11. Phantom Menace https://t.co/pR49tcQF3w",2020-01-01 00:22:55,
"just needed to put these down
1. Rise of Skywalker
2. Empire
3. New Hope
4. Revenge of Sith
5. Return of the Jedi
6. Force Awakens
7. Rogue One
8. The Last Jedi
9. Solo
10. Phantom Menace
11. Attack of the Clones",2020-01-01 00:17:50,
"My #StarWars rankings:
1. Empire Strikes Back
2. A New Hope
3. Return of the Jedi
4. Rogue One
5. Rise of Skywalker
6. Revenge of the Sith
7. Solo
8. Attack of the Clones
9. Force Awakens
10. Last Jedi
11. Phantom Menace",2020-01-01 00:15:27,"Lake Havasu City, AZ"
"@ObiWanKnauer 1.) Empire Strikes Back
2.) A New Hope
3.) The Rise of Skywalker
4.) Rogue One
5.) Return of the Jedi
6.) Solo
7.) The Last Jedi
8.) The Force Awakens
9.) Revenge of the Sith
10.) Attack of the Clones
11.) The Phantom Menance",2020-01-01 00:09:49,New Zealand
"The Phantom Menance
Attack Of The Clones
Revenge Of The Sith
A New Hope
The Empire Strikes Back
Return Of The Jedi
The Force Awakens
The Last Jedi
The Rise of Skywalker

The Skywalker Saga,Ladies &amp; Gents! #StarWars",2020-01-01 00:08:55,"Alabama, USA"
"The Skywalker Saga ranked by me and @DamnChristians 
1. The Empire Strikes Back 
2. Revenge of the Sith 
3. A New Hope
4. Return of the Jedi
5. Rise of Skywalker
6. Force Awakens 
7. The Phantom Menace 
8. Attack of the Clones
9. The LAST Jedi

(5 &amp; 6 are interchangeable).",2019-12-31 23:59:43,
"My Star Wars rankings
1. Empire strikes back
2. A New hope
3. Revenge of the sith
4. Rise of skywalker
5. Return of the Jedi
6. The force awakens
7. The last Jedi
8. Attack of the clones
9. Phantom Menace 
#StarWars #starwarsriseofskywalker #mystarwarslist",2019-12-31 23:44:33,
"My top Star Wars movies.
1. The Empire Strikes Back 
2. A New Hope
3. Rogue One
4. The Revenge of the Sith
5. The Return of the Jedi
6. Solo
7. The Force Awakens
8. The Phantom Menace
9. The Last Jedi
10. Attack of the clones 
11. The Rise of Skywalker
#noOneCare",2019-12-31 23:43:57,
"My ranking:

1. The Empire Strikes Back
2. A New Hope
3. The Last Jedi
4. Rogue One
5. The Force Awakens
6. Return of the Jedi
7. The Rise of Skywalker
8. Solo
9. Attack of the Clones
10. Revenge of the Sith
11. The Phantom Menace

8/fin",2019-12-31 23:43:11,"Ithaca, NY, USA"
"Pra finalizar a década tá aqui meu ranking de Star Wars:

1. The Empire Strikes Back
2. The Last Jedi
3. A New Hope
4. Rogue One
5. The Force Awakens
6. The Rise of Skywalker
7. Return of the Jedi
8. Revenge of the Sith
9. Solo
10. The Phantom Menace
11. Attack of the Clones https://t.co/9JRHpRKjxl",2019-12-31 23:38:49,São Paulo
"@AndyOzzy5 1. Revenge of the Sith
2. The Empire Strikes Back
3. Return of the Jedi
4. Rogue One
5. Attack of the Clones
6. Solo
7. Rise of Skywalker
8. Phantom Menace
9. Rise of Skywalker
10. Last Jedi",2019-12-31 23:38:44,
"So here’s what I think the order of Star Wars viewing should be. Feel free to give yours below:
1. Attack of the clones- skipping the phantom menace because i don’t think it adds much, but keeping this one because it adds depth to EP 3
2. Revenge of the Sith- obvious reasons",2019-12-31 23:30:15,South jersey 
"Lo pensé mucho después de ver Rise Of Skywalker por 2da vez, y esta es mi conclusión:

9: Attack Of The Clones
8: Phantom Menace
7: Revenge Of The Sith
6: The Last Jedi
5: Return Of The Jedi
4: Rise Of Skywalker
3: Force Awakens
2: A New Hope
1: Empire Strikes Back",2019-12-31 23:27:18,Zacatecas 
"Here's my list of Star Wars movies from best to worst, in my opinion:

1. The Empire Strikes Back 
2. Return of the Jedi 
3. A New Hope
4. Revenge of the Sith
5. The Phantom Menace 
6. Attack of the Clones
7. The Last Jedi
8. The Force Awakens
9. Rise of Skywalker",2019-12-31 23:24:23,"St Charles, MO"
"@softwilbruh i really do like the new one despite the plethora of problems, but probably attack of the clones or revenge of the sith",2019-12-31 23:23:07,she/her
"Star Wars
Empire Strikes Back
The Last Jedi
Return of the Jedi
Solo
Rogue One
The Force Awakens
Attack of the Clones
The Rise of Skywalker
The Phantom Menace
Revenge of the Sith

#MyStarWarsOrder",2019-12-31 23:19:24,"Rotterdam, The Netherlands"
"@lenny4asecond @itzalexd00d 2. Empire Strikes Back 
3. The Phantom Menace 
4. A New Hope
5. Return of the Jedi
6. Attack of the Clones
7. The Rise of Skywalker
8. Revenge of the Sith 
9. Solo
10. The Force Awakens 
11. The Last Jedi",2019-12-31 23:15:59,"San Francisco, CA"
"Updated ranking after multiple viewings and some thought:

1. Revenge of the Sith
2. Empire Strikes Back
3. Return of the Jedi
4. Phantom Menace
5. A New Hope
6. Attack of the Clones
7. The Last Jedi
8. Rogue One
9. Rise of Skywalker
10. The Force Awakens
11. Solo",2019-12-31 22:57:14,
"@lilli_amm @Ruhaine Episode IV: A New Hope
Rogue One
Episode V: The Empire Strikes Back
Episode I: The Phantom Menace
Episode II: Attack of the Clones
Episode III: Revenge of the Sith
Solo
Episode VI: Return of the Jedi
Episode VII: The Force Awakens
Episode VIII: The Last Jedi",2019-12-31 22:55:44,Miami Gardens
"@itzalexd00d 1) A New Hope
2) Empire Stickes Back
3) Return Of The Jedi
4) Revenge Of the Sith
5) The Phantom Menace 
6) Attack Of The Clones
7) Rouge One
8) The Rise Of Skywalker
9) The Force Awakens
10) Solo
11) The Last Jedi

Facts only",2019-12-31 22:49:10,
"Had to think about this for a while, but here’s my new ranking. 

1. Empire Strikes Back
2. New Hope
3. Force Awakens
4. Rise of Skywalker
5. Rogue One
6. The Last Jedi
7. Return of the Jedi
8. Revenge of the Sith
9. Solo
10. Phantom Menace
11. Attack of the Clones",2019-12-31 22:32:19,still on the bloody island
"My new Star Wars film ranking:
1. The Empire Strikes Back
2. The Last Jedi
3. A New Hope
4. Rogue One
5. The Rise of Skywalker
6. Return of the Jedi
7. The Force Awakens
8. Revenge of the Sith
9. Solo
10. Attack of the Clones
11. The Phantom Menace
(This order changes often.)",2019-12-31 22:20:09,"South Bend, IN"
"New Star Wars Rating
1. Empire Strikes Back
2. A New Hope
3. Rouge One
4. Return Of The Jedi
5. The Force Awakens
6. Revenge Of The Sith
7. Solo
8. The Last Jedi
9. The Rise Of Skywalker
10. The Phantom Menace 
11. Attack Of The Clones",2019-12-31 22:15:17,Idfk
"@virdinliatyler4 I think it's pretty much close to mine. Though I think Top 3 are EPIC
1.Empire Strikes Back
2. A New Hope
3. The Last Jedi
4.  Rogue One
5. Revenge Of The Sith
6. Return Of The Jedi
7. The Force Awakens
8. Solo
9. The Rise Of Skywalker
10. Phantom Menace
11. Attack Of The Clones",2019-12-31 22:14:02,India
"@TKettle_ @j0shmurray @BigFatherFigure @JHTheHurricane 1. A New Hope
2. Phantom Menace*
3. Empire Strikes Back
4. The Force Awakens
5. Rogue One
6. The Last Jedi
7. Rise of Skywalker
8. Solo
9. Return of the Jedi
10. Revenge of the Sith
11. Attack of the Clones

* I know how bad it is and I will always love it.",2019-12-31 22:13:28,
"I know critic scores mean jack when applied to #StarWars. But...a lower score than Attack of the Clones AND Revenge of the Sith? 1% higher than The Phantom Menace?? Someone PLEASE talk me out of being completely irrational, thinking they walked into 'Rise' with an agenda. 😆🤦‍♂️ https://t.co/nb81uCeMHU",2019-12-31 22:12:26,"Long Island, NY"
"1. Revenge of the Sith
2. Return of the Jedi
3. Rouge One
4. Empire
5. New Hope
6. Rise of Skywalker
7. The Force Awakens
8. Attack of the Clones
9. The Last Jedi
10. The Phantom Menace
11. Solo https://t.co/FyzlfGKQ8G",2019-12-31 22:10:39,"Helena, AL"
"@GonCuriel @vampipe The Rise of Skywalker 
Empire Strikes Back
Revenge of The Sith
The Last Jedi 
Solo
The Force Awakens
Rogue One
Attack of The Clones
Return of the Jedi
A New Hope
The Phantom Menace

Y estoy dispuesto a pelear a muerte para defender mi top.",2019-12-31 22:07:28,
